point_id,site,date,woody_plant_sp,DBH,
point_98,EREC,12_june,hackberry,115.4,
point_98,EREC,12_june,honeysuckle,10.9,
point_98,EREC,12_june,honeysuckle,12.1,
point_98,EREC,12_june,honeysuckle,16.2,
point_98,EREC,12_june,honeysuckle,13.6,
point_98,EREC,12_june,honeysuckle,11.8,
point_98,EREC,12_june,honeysuckle,10,
point_98,EREC,12_june,honeysuckle,12.3,
point_98,EREC,12_june,honeysuckle,11.2,
point_98,EREC,12_june,honeysuckle,18.5,
point_98,EREC,12_june,honeysuckle,16.2,
point_98,EREC,12_june,honeysuckle,21.8,
point_98,EREC,12_june,honeysuckle,17.7,
point_100,EREC,29_may,mulberry sp.,12.5,
point_100,EREC,29_may,mulberry sp.,14.4,
point_100,EREC,29_may,mulberry sp.,11.9,
point_100,EREC,29_may,mulberry sp.,21.7,
point_100,EREC,29_may,mulberry sp.,17.5,
point_100,EREC,29_may,mulberry sp.,13.6,
point_100,EREC,29_may,chinkapin oak,10.1,
point_100,EREC,29_may,chinkapin oak,10.2,
point_100,EREC,29_may,chinkapin oak,13.2,
point_100,EREC,29_may,chinkapin oak,16.8,
point_100,EREC,29_may,hackberry,12.3,
point_100,EREC,29_may,hackberry,11.6,
point_100,EREC,29_may,hackberry,13.6,
point_100,EREC,29_may,hackberry,19.1,
point_100,EREC,29_may,hackberry,11.3,
point_100,EREC,29_may,hackberry,15.1,
point_100,EREC,29_may,hackberry,13.7,
point_100,EREC,29_may,hackberry,11.1,
point_100,EREC,29_may,hackberry,12.5,
point_100,EREC,29_may,black locust,12.4,
point_100,EREC,29_may,black locust,12,
point_100,EREC,29_may,black locust,12,
point_100,EREC,29_may,black locust,18.2,
point_100,EREC,29_may,black locust,20.2,
point_100,EREC,29_may,black locust,13.7,
point_100,EREC,29_may,black locust,11.2,
point_100,EREC,29_may,maple,12.6,
point_101,EREC,29_may,black locust,15.6,
point_101,EREC,29_may,black locust,21.3,
point_101,EREC,29_may,black locust,15,
point_101,EREC,29_may,black locust,16.9,
point_101,EREC,29_may,black locust,22.3,
point_101,EREC,29_may,black locust,16,
point_101,EREC,29_may,black locust,14.3,
point_101,EREC,29_may,black locust,15.5,
point_101,EREC,29_may,black locust,13.7,
point_101,EREC,29_may,black locust,12.8,
point_101,EREC,29_may,black locust,17.5,
point_101,EREC,29_may,black locust,11.5,
point_101,EREC,29_may,black locust,16.5,
point_101,EREC,29_may,black locust,20,
point_101,EREC,29_may,black cherry,10.9,
point_101,EREC,29_may,black cherry,13.5,
point_101,EREC,29_may,black cherry,10.5,
point_101,EREC,29_may,chinkapin oak,11.4,
point_101,EREC,29_may,red oak,10.9,
point_101,EREC,29_may,maple,11.2,
point_101,EREC,29_may,eastern redbud,22.6,
point_101,EREC,29_may,eastern redbud,27,
point_101,EREC,29_may,beech,11.9,
point_101,EREC,29_may,american elm,16.9,
point_101,EREC,29_may,american elm,10.1,
point_102,EREC,29_may,red oak,11.7,
point_102,EREC,29_may,red oak,13.5,
point_102,EREC,29_may,red oak,10.8,
point_102,EREC,29_may,black locust,13.8,
point_102,EREC,29_may,bur oak,11.4,
point_102,EREC,29_may,maple,10.1,
point_103,EREC,30_may,hackberry,30.9,
point_103,EREC,30_may,hackberry,18,
point_103,EREC,30_may,hackberry,40.1,
point_103,EREC,30_may,hackberry,21.8,
point_103,EREC,30_may,hackberry,16.6,
point_103,EREC,30_may,hackberry,23.5,
point_103,EREC,30_may,hackberry,13.4,
point_103,EREC,30_may,hackberry,50,
point_103,EREC,30_may,hackberry,24.4,
point_103,EREC,30_may,hackberry,14.1,
point_103,EREC,30_may,black locust,11.2,
point_103,EREC,30_may,black locust,25.4,
point_103,EREC,30_may,black locust,20.7,
point_103,EREC,30_may,black locust,28.1,
point_103,EREC,30_may,black locust,24,
point_103,EREC,30_may,black locust,14.7,
point_103,EREC,30_may,black locust,22.8,
point_103,EREC,30_may,honeysuckle,15.8,
point_1,Floracliff,24_july,hackberry,19.5,
point_1,Floracliff,24_july,hackberry,29.3,
point_1,Floracliff,24_july,hackberry,13.4,
point_1,Floracliff,24_july,hackberry,23,
point_1,Floracliff,24_july,hackberry,29.8,
point_1,Floracliff,24_july,hackberry,27.1,
point_1,Floracliff,24_july,hackberry,14.3,
point_1,Floracliff,24_july,hackberry,14.7,
point_1,Floracliff,24_july,hackberry,20,
point_1,Floracliff,24_july,hackberry,24,
point_1,Floracliff,24_july,hackberry,24.2,
point_1,Floracliff,24_july,hackberry,29.4,
point_1,Floracliff,24_july,osage orange_snag,10.8,
point_1,Floracliff,24_july,osage orange,11.2,
point_1,Floracliff,24_july,osage orange,28,
point_1,Floracliff,24_july,osage orange,25.3,
point_1,Floracliff,24_july,osage orange,49.5,
point_1,Floracliff,24_july,osage orange,20.3,
point_1,Floracliff,24_july,osage orange,13.3,
point_1,Floracliff,24_july,osage orange,10.1,
point_1,Floracliff,24_july,osage orange,24.1,
point_1,Floracliff,24_july,osage orange,18,
point_1,Floracliff,24_july,osage orange,12.9,
point_1,Floracliff,24_july,osage orange,15.1,
point_1,Floracliff,24_july,black walnut_snag,10.5,
point_1,Floracliff,24_july,black walnut,15.1,
point_1,Floracliff,24_july,black walnut_snag,16.2,
point_1,Floracliff,24_july,black walnut_snag,10.8,
point_1,Floracliff,24_july,black walnut,30.7,
point_1,Floracliff,24_july,american elm,12.4,
point_1,Floracliff,24_july,american elm,23.7,
point_1,Floracliff,24_july,american elm,26.1,
point_1,Floracliff,24_july,eastern redbud,14.8,
point_1,Floracliff,24_july,black locust_snag,12.7,
point_1,Floracliff,24_july,black locust_snag,14.7,
point_1,Floracliff,24_july,black locust_snag,14.8,
point_1,Floracliff,24_july,black locust_snag,13.9,
point_1,Floracliff,24_july,black locust_snag,14.5,
point_2,Floracliff,26_july,red cedar,16.1,
point_2,Floracliff,26_july,red cedar,18.4,
point_2,Floracliff,26_july,red cedar,18,
point_2,Floracliff,26_july,red cedar,19.9,
point_2,Floracliff,26_july,red cedar,26.5,
point_2,Floracliff,26_july,red cedar,15.3,
point_2,Floracliff,26_july,red cedar,28.1,
point_2,Floracliff,26_july,red cedar,14.1,
point_2,Floracliff,26_july,red cedar,14.8,
point_2,Floracliff,26_july,red cedar,45.7,
point_2,Floracliff,26_july,red cedar,12,
point_2,Floracliff,26_july,red cedar,14.8,
point_2,Floracliff,26_july,red cedar,30.3,
point_2,Floracliff,26_july,red cedar,11.5,
point_2,Floracliff,26_july,red cedar,12.6,
point_2,Floracliff,26_july,red cedar,10.9,
point_2,Floracliff,26_july,red cedar,11.1,
point_2,Floracliff,26_july,red cedar,14,
point_2,Floracliff,26_july,red cedar,12.8,
point_2,Floracliff,26_july,red cedar,15.9,
point_2,Floracliff,26_july,red cedar,18.3,
point_2,Floracliff,26_july,red cedar,29.5,
point_2,Floracliff,26_july,red cedar,17.2,
point_2,Floracliff,26_july,red cedar,11.5,
point_2,Floracliff,26_july,red cedar,22,
point_2,Floracliff,26_july,red cedar,23.8,
point_2,Floracliff,26_july,red cedar,45.8,
point_2,Floracliff,26_july,red cedar,17.1,
point_2,Floracliff,26_july,red cedar,15.3,
point_2,Floracliff,26_july,red cedar,14.2,
point_2,Floracliff,26_july,red cedar,11.3,
point_2,Floracliff,26_july,red cedar,28.5,
point_2,Floracliff,26_july,red cedar,21.8,
point_2,Floracliff,26_july,red cedar,13.2,
point_2,Floracliff,26_july,red cedar,12.5,
point_2,Floracliff,26_july,red cedar,18.4,
point_2,Floracliff,26_july,eastern redbud,11,
point_2,Floracliff,26_july,eastern redbud,10.1,
point_2,Floracliff,26_july,eastern redbud,11,
point_2,Floracliff,26_july,chinkapin oak,13.2,
point_2,Floracliff,26_july,chinkapin oak,17.4,
point_2,Floracliff,26_july,black walnut_snag,10.1,
point_2,Floracliff,26_july,black walnut,17.2,
point_2,Floracliff,26_july,osage orange,29,
point_3,Floracliff,26_july,red cedar,15.1,
point_3,Floracliff,26_july,red cedar,25.3,
point_3,Floracliff,26_july,red cedar,42.8,
point_3,Floracliff,26_july,red cedar,33.2,
point_3,Floracliff,26_july,red cedar,17.1,
point_3,Floracliff,26_july,red cedar,41.2,
point_3,Floracliff,26_july,red cedar,46.5,
point_3,Floracliff,26_july,red cedar,27.8,
point_3,Floracliff,26_july,red cedar,19,
point_3,Floracliff,26_july,red cedar,19,
point_3,Floracliff,26_july,red cedar,11.7,
point_3,Floracliff,26_july,red cedar,18.2,
point_3,Floracliff,26_july,red cedar,15,
point_3,Floracliff,26_july,red cedar,29.3,
point_3,Floracliff,26_july,red cedar,13.7,
point_3,Floracliff,26_july,red cedar,40.1,
point_3,Floracliff,26_july,red cedar,20.2,
point_3,Floracliff,26_july,red cedar,25.2,
point_3,Floracliff,26_july,red cedar,50.9,
point_3,Floracliff,26_july,red cedar,33,
point_3,Floracliff,26_july,red cedar,24.7,
point_3,Floracliff,26_july,red cedar,32,
point_3,Floracliff,26_july,red cedar,35.3,
point_3,Floracliff,26_july,osage orange,26.2,
point_3,Floracliff,26_july,osage orange,27,
point_3,Floracliff,26_july,osage orange,19.2,
point_3,Floracliff,26_july,black locust_snag,20.9,
point_3,Floracliff,26_july,black walnut,17.3,
point_3,Floracliff,26_july,black walnut,28.4,
point_3,Floracliff,26_july,american elm,11.5,
point_3,Floracliff,26_july,american elm,12.4,
point_3,Floracliff,26_july,american elm,17.3,
point_3,Floracliff,26_july,american elm,18.7,
point_3,Floracliff,26_july,american elm,12.7,
point_3,Floracliff,26_july,black cherry,37.4,
point_3,Floracliff,26_july,unidentifiable,14.1,
point_4,Floracliff,26_july,red cedar,22.4,
point_4,Floracliff,26_july,red cedar,16,
point_4,Floracliff,26_july,red cedar,12,
point_4,Floracliff,26_july,red cedar,23.8,
point_4,Floracliff,26_july,red cedar,12.1,
point_4,Floracliff,26_july,red cedar,22.2,
point_4,Floracliff,26_july,red cedar,10.3,
point_4,Floracliff,26_july,red cedar_snag,14.8,
point_4,Floracliff,26_july,red cedar,22.5,
point_4,Floracliff,26_july,red cedar,22.5,
point_4,Floracliff,26_july,red cedar,11,
point_4,Floracliff,26_july,red cedar,18,
point_4,Floracliff,26_july,red cedar,10.3,
point_4,Floracliff,26_july,red cedar,10.6,
point_4,Floracliff,26_july,red cedar,34.8,
point_4,Floracliff,26_july,red cedar,25.5,
point_4,Floracliff,26_july,red cedar,10.2,
point_4,Floracliff,26_july,red cedar,17.8,
point_4,Floracliff,26_july,red cedar,16.1,
point_4,Floracliff,26_july,red cedar,13.4,
point_4,Floracliff,26_july,red cedar,35.2,
point_4,Floracliff,26_july,black locust,16.4,
point_4,Floracliff,26_july,black locust,19,
point_4,Floracliff,26_july,american elm_snag,36.3,
point_4,Floracliff,26_july,american elm_snag,13.3,
point_4,Floracliff,26_july,honey locust,24.7,
point_4,Floracliff,26_july,honey locust,22.2,
point_4,Floracliff,26_july,black walnut,29.9,
point_4,Floracliff,26_july,black walnut,25.6,
point_4,Floracliff,26_july,black walnut,21.7,
point_4,Floracliff,26_july,black walnut_snag,20.1,
point_4,Floracliff,26_july,black walnut,22,
point_4,Floracliff,26_july,black walnut,30.5,
point_4,Floracliff,26_july,osage orange,11.5,
point_4,Floracliff,26_july,osage orange,11.9,
point_4,Floracliff,26_july,osage orange,16.5,
point_4,Floracliff,26_july,osage orange,13.1,
point_4,Floracliff,26_july,osage orange,13,
point_5,Floracliff,24_july,american elm,14.7,
point_5,Floracliff,24_july,american elm,19.5,
point_5,Floracliff,24_july,black walnut,25,
point_5,Floracliff,24_july,hackberry,32.8,
point_5,Floracliff,24_july,hackberry,35.2,
point_5,Floracliff,24_july,hackberry,14.6,
point_5,Floracliff,24_july,hackberry,16.7,
point_5,Floracliff,24_july,hackberry,17.9,
point_5,Floracliff,24_july,red cedar,18.7,
point_5,Floracliff,24_july,red cedar,17.8,
point_5,Floracliff,24_july,red cedar,28.8,
point_5,Floracliff,24_july,red cedar,25.7,
point_5,Floracliff,24_july,red cedar_snag,12.2,
point_5,Floracliff,24_july,osage orange,10.8,
point_5,Floracliff,24_july,osage orange,19.6,
point_5,Floracliff,24_july,osage orange,22.6,
point_5,Floracliff,24_july,osage orange,31.2,
point_5,Floracliff,24_july,osage orange,18.3,
point_5,Floracliff,24_july,osage orange,11.3,
point_5,Floracliff,24_july,osage orange,13.5,
point_5,Floracliff,24_july,osage orange_snag,12.1,
point_5,Floracliff,24_july,osage orange,24.6,
point_5,Floracliff,24_july,osage orange,30.6,
point_5,Floracliff,24_july,osage orange,11.9,
point_5,Floracliff,24_july,osage orange,23.7,
point_5,Floracliff,24_july,eastern redbud,20.7,
point_5,Floracliff,24_july,honey locust,26,
point_6,Floracliff,24_july,red cedar,13.9,
point_6,Floracliff,24_july,red cedar,17.6,
point_6,Floracliff,24_july,red cedar,13.3,
point_6,Floracliff,24_july,red cedar,13,
point_6,Floracliff,24_july,red cedar,14,
point_6,Floracliff,24_july,red cedar,19.4,
point_6,Floracliff,24_july,red cedar,14.5,
point_6,Floracliff,24_july,red cedar,19.9,
point_6,Floracliff,24_july,red cedar,35.2,
point_6,Floracliff,24_july,red cedar,13.5,
point_6,Floracliff,24_july,red cedar,18.6,
point_6,Floracliff,24_july,red cedar,15.3,
point_6,Floracliff,24_july,red cedar,27,
point_6,Floracliff,24_july,red cedar,12.4,
point_6,Floracliff,24_july,red cedar,11.8,
point_6,Floracliff,24_july,red cedar,23.1,
point_6,Floracliff,24_july,red cedar,21.6,
point_6,Floracliff,24_july,osage orange,15.9,
point_6,Floracliff,24_july,osage orange,31.3,
point_6,Floracliff,24_july,osage orange,14,
point_6,Floracliff,24_july,osage orange,14.5,
point_6,Floracliff,24_july,osage orange,13,
point_6,Floracliff,24_july,osage orange,11.5,
point_6,Floracliff,24_july,osage orange,10.9,
point_6,Floracliff,24_july,osage orange,22.6,
point_6,Floracliff,24_july,osage orange,14.4,
point_6,Floracliff,24_july,osage orange,21.3,
point_6,Floracliff,24_july,osage orange,14.7,
point_6,Floracliff,24_july,osage orange,19,
point_6,Floracliff,24_july,osage orange,13.3,
point_6,Floracliff,24_july,osage orange,15.8,
point_6,Floracliff,24_july,osage orange,21.3,
point_6,Floracliff,24_july,osage orange,15.4,
point_6,Floracliff,24_july,osage orange,13.5,
point_6,Floracliff,24_july,osage orange,11.6,
point_6,Floracliff,24_july,osage orange,10,
point_6,Floracliff,24_july,osage orange,11.9,
point_6,Floracliff,24_july,osage orange,16.7,
point_6,Floracliff,24_july,osage orange,13.5,
point_6,Floracliff,24_july,osage orange,15.5,
point_6,Floracliff,24_july,osage orange,23.8,
point_6,Floracliff,24_july,osage orange,10.6,
point_6,Floracliff,24_july,osage orange,17.5,
point_6,Floracliff,24_july,osage orange,10.5,
point_6,Floracliff,24_july,osage orange,21.6,
point_6,Floracliff,24_july,osage orange,25.9,
point_6,Floracliff,24_july,osage orange,14.7,
point_6,Floracliff,24_july,hackberry_snag,12.2,
point_6,Floracliff,24_july,black locust,18.2,
point_6,Floracliff,24_july,black locust,29,
point_6,Floracliff,24_july,eastern redbud,11.6,
point_6,Floracliff,24_july,honey locust,21.7,
point_6,Floracliff,24_july,honey locust_snag,18.7,
point_7,Floracliff,4_august,red cedar_snag,12.9,
point_7,Floracliff,4_august,red cedar_snag,11.7,
point_7,Floracliff,4_august,red cedar,10.5,
point_7,Floracliff,4_august,red cedar,37.3,
point_7,Floracliff,4_august,red cedar,32.8,
point_7,Floracliff,4_august,red cedar,35,
point_7,Floracliff,4_august,red cedar,22.5,
point_7,Floracliff,4_august,red cedar,34.7,
point_7,Floracliff,4_august,red cedar,26.4,
point_7,Floracliff,4_august,red cedar_snag,26.5,
point_7,Floracliff,4_august,red cedar,34,
point_7,Floracliff,4_august,red cedar,11,
point_7,Floracliff,4_august,red cedar_snag,39,
point_7,Floracliff,4_august,red cedar_snag,12.5,
point_7,Floracliff,4_august,red cedar ,20.6,
point_7,Floracliff,4_august,red cedar_snag,19,
point_7,Floracliff,4_august,red cedar_snag,15.9,
point_7,Floracliff,4_august,red cedar_snag,17.4,
point_7,Floracliff,4_august,red cedar_snag,24.6,
point_7,Floracliff,4_august,red cedar_snag,27.1,
point_7,Floracliff,4_august,chinkapin oak,26.4,
point_7,Floracliff,4_august,chinkapin oak_snag,13.4,
point_7,Floracliff,4_august,chinkapin oak_snag,32.7,
point_7,Floracliff,4_august,chinkapin oak,23.8,
point_7,Floracliff,4_august,chinkapin oak,46.2,
point_7,Floracliff,4_august,chinkapin oak,13.6,
point_7,Floracliff,4_august,ohio buckeye,13.5,
point_7,Floracliff,4_august,ohio buckeye,13.5,
point_7,Floracliff,4_august,ohio buckeye,12.7,
point_7,Floracliff,4_august,ohio buckeye,20,
point_7,Floracliff,4_august,ohio buckeye,13.5,
point_7,Floracliff,4_august,ohio buckeye,10.6,
point_7,Floracliff,4_august,ohio buckeye,17.5,
point_7,Floracliff,4_august,ohio buckeye,12.6,
point_7,Floracliff,4_august,shellbark hickory,40.9,
point_7,Floracliff,4_august,shellbark hickory,35.1,
point_7,Floracliff,4_august,american elm,24,
point_7,Floracliff,4_august,sugar maple,19,
point_8,Floracliff,4_august,chinkapin,26,
point_8,Floracliff,4_august,red cedar,25.5,
point_8,Floracliff,4_august,red cedar_snag,20.2,
point_8,Floracliff,4_august,red cedar,12.3,
point_8,Floracliff,4_august,red cedar,10.2,
point_8,Floracliff,4_august,red cedar,25.9,
point_8,Floracliff,4_august,red cedar_snag,17,
point_8,Floracliff,4_august,red cedar,29.8,
point_8,Floracliff,4_august,red cedar_snag,19.1,
point_8,Floracliff,4_august,red cedar,24.4,
point_8,Floracliff,4_august,red cedar_snag,14,
point_8,Floracliff,4_august,red cedar,15,
point_8,Floracliff,4_august,red cedar,19.2,
point_8,Floracliff,4_august,red cedar,28.7,
point_8,Floracliff,4_august,red cedar,25.9,
point_8,Floracliff,4_august,red cedar,28.9,
point_8,Floracliff,4_august,red cedar,15.5,
point_8,Floracliff,4_august,red cedar,18.2,
point_8,Floracliff,4_august,red cedar_snag,15.5,
point_8,Floracliff,4_august,red cedar,18.8,
point_8,Floracliff,4_august,red cedar_snag,10.8,
point_8,Floracliff,4_august,red cedar_snag,11.9,
point_8,Floracliff,4_august,red cedar,35.7,
point_8,Floracliff,4_august,red cedar,30.6,
point_8,Floracliff,4_august,red cedar,18.4,
point_8,Floracliff,4_august,red cedar_snag,15.4,
point_8,Floracliff,4_august,red cedar,15.9,
point_8,Floracliff,4_august,red cedar_snag,11.5,
point_8,Floracliff,4_august,red cedar_snag,17.2,
point_8,Floracliff,4_august,shumard oak,102.3,
point_8,Floracliff,4_august,sugar maple,17.2,
point_8,Floracliff,4_august,sugar maple,11.5,
point_8,Floracliff,4_august,green ash,24.8,
point_8,Floracliff,4_august,green ash,19.5,
point_8,Floracliff,4_august,green ash,30.8,
point_8,Floracliff,4_august,white ash,21.6,
point_8,Floracliff,4_august,red oak,55.4,
point_9,Floracliff,august_4,red cedar,25.8,
point_9,Floracliff,august_4,red cedar,42.7,
point_9,Floracliff,august_4,red cedar,31.7,
point_9,Floracliff,august_4,red cedar,22.5,
point_9,Floracliff,august_4,red cedar,37.7,
point_9,Floracliff,august_4,red cedar_snag,11.2,
point_9,Floracliff,august_4,red cedar,15.9,
point_9,Floracliff,august_4,red cedar_snag,14.7,
point_9,Floracliff,august_4,red cedar,12.5,
point_9,Floracliff,august_4,red cedar,25.8,
point_9,Floracliff,august_4,red cedar,26.1,
point_9,Floracliff,august_4,red cedar_snag,10.2,
point_9,Floracliff,august_4,red cedar,12.3,
point_9,Floracliff,august_4,red cedar,40.8,
point_9,Floracliff,august_4,red cedar,13.3,
point_9,Floracliff,august_4,red cedar,27.9,
point_9,Floracliff,august_4,red cedar,19.6,
point_9,Floracliff,august_4,red cedar,22.7,
point_9,Floracliff,august_4,red cedar_snag,12.3,
point_9,Floracliff,august_4,osage orange,15.7,
point_9,Floracliff,august_4,osage orange_snag,14.6,
point_9,Floracliff,august_4,black locust_snag,35.8,
point_9,Floracliff,august_4,black locust_snag,14,
point_9,Floracliff,august_4,black locust_snag,18.8,
point_9,Floracliff,august_4,black locust_snag,28.2,
point_9,Floracliff,august_4,eastern redbud_snag,10,
point_9,Floracliff,august_4,eastern redbud_snag,12.7,
point_9,Floracliff,august_4,eastern redbud_snag,10.9,
point_9,Floracliff,august_4,eastern redbud_snag,10.3,
point_9,Floracliff,august_4,red oak,13.2,
point_9,Floracliff,august_4,chinkapin oak,10.6,
point_9,Floracliff,august_4,chinkapin oak,14,
point_9,Floracliff,august_4,chinkapin oak,15.6,
point_9,Floracliff,august_4,black walnut_snag,27.5,
point_9,Floracliff,august_4,hackberry,16,
point_9,Floracliff,august_4,hackberry,12.9,
point_9,Floracliff,august_4,american elm,25.9,
point_10,Floracliff,august_3,osage orange,10.1,
point_10,Floracliff,august_3,osage orange,33.9,
point_10,Floracliff,august_3,osage orange,34,
point_10,Floracliff,august_3,osage orange,15,
point_10,Floracliff,august_3,honey locust_snag,10.9,
point_10,Floracliff,august_3,honey locust,22,
point_10,Floracliff,august_3,honey locust,17.7,
point_10,Floracliff,august_3,eastern redbud,20.2,
point_10,Floracliff,august_3,eastern redbud,21,
point_10,Floracliff,august_3,eastern redbud,14.8,
point_10,Floracliff,august_3,eastern redbud,11.9,
point_10,Floracliff,august_3,eastern redbud,12,
point_10,Floracliff,august_3,eastern redbud,16.8,
point_10,Floracliff,august_3,eastern redbud,11.8,
point_10,Floracliff,august_3,black walnut ,28,
point_10,Floracliff,august_3,ulmus sp.,18.5,
point_10,Floracliff,august_3,ulmus sp.,12.5,
point_10,Floracliff,august_3,ulmus sp.,13.6,
point_10,Floracliff,august_3,ulmus sp.,15.6,
point_10,Floracliff,august_3,ulmus sp.,10,
point_10,Floracliff,august_3,ulmus sp.,34,
point_10,Floracliff,august_3,ulmus sp._snag,13.8,
point_10,Floracliff,august_3,red cedar,28.4,
point_10,Floracliff,august_3,american sycamore,38.7,
point_10,Floracliff,august_3,american sycamore_snag,16.4,
point_11,Floracliff,26_july,red cedar,13.3,
point_11,Floracliff,26_july,red cedar,16.5,
point_11,Floracliff,26_july,red cedar,11.7,
point_11,Floracliff,26_july,red cedar,11.6,
point_11,Floracliff,26_july,red cedar,15.9,
point_11,Floracliff,26_july,red cedar,16.3,
point_11,Floracliff,26_july,red cedar,21.1,
point_11,Floracliff,26_july,red cedar,18.2,
point_11,Floracliff,26_july,red cedar,14.5,
point_11,Floracliff,26_july,eastern redbud,21,
point_11,Floracliff,26_july,eastern redbud,11.9,
point_11,Floracliff,26_july,american elm,27.2,
point_11,Floracliff,26_july,american elm,13.3,
point_11,Floracliff,26_july,american elm,12.6,
point_11,Floracliff,26_july,american elm,30,
point_11,Floracliff,26_july,american elm_snag,10,
point_11,Floracliff,26_july,american elm_snag,15,
point_11,Floracliff,26_july,american elm,28.4,
point_11,Floracliff,26_july,american elm,16.6,
point_11,Floracliff,26_july,american elm,25.1,
point_11,Floracliff,26_july,american elm,11.9,
point_11,Floracliff,26_july,american elm,29.8,
point_11,Floracliff,26_july,black walnut,17.4,
point_11,Floracliff,26_july,black walnut,15,
point_11,Floracliff,26_july,black walnut,10.8,
point_11,Floracliff,26_july,black walnut,22.3,
point_11,Floracliff,26_july,black walnut,22.5,
point_11,Floracliff,26_july,black walnut,24.2,
point_11,Floracliff,26_july,black walnut_snag,15.5,
point_11,Floracliff,26_july,black cherry,"14,9",
point_11,Floracliff,26_july,black locust_snag,15.2,
point_11,Floracliff,26_july,black locust_snag,13.3,
point_12,Floracliff,18_july,hackberry,26.3,
point_12,Floracliff,18_july,hackberry,39.9,
point_12,Floracliff,18_july,hackberry_snag,18.1,
point_12,Floracliff,18_july,hackberry_snag,49.1,
point_12,Floracliff,18_july,hackberry,12.5,
point_12,Floracliff,18_july,black locust,42.7,
point_12,Floracliff,18_july,black locust_snag,54.7,
point_12,Floracliff,18_july,black locust_snag,33.7,
point_12,Floracliff,18_july,black locust_snag,13.5,
point_12,Floracliff,18_july,black locust_snag,14.1,
point_12,Floracliff,18_july,black locust_snag,16.2,
point_12,Floracliff,18_july,red cedar,22.3,
point_12,Floracliff,18_july,red oak,28,
point_12,Floracliff,18_july,black walnut,43.4,
point_12,Floracliff,18_july,black walnut,32.7,
point_12,Floracliff,18_july,american elm,12.4,
point_12,Floracliff,18_july,american elm,18.5,
point_12,Floracliff,18_july,american elm,10,
point_12,Floracliff,18_july,american elm,21.2,
point_12,Floracliff,18_july,american elm,13.6,
point_12,Floracliff,18_july,american elm,20,
point_12,Floracliff,18_july,american elm,11.6,
point_12,Floracliff,18_july,osage orange,16.2,
point_12,Floracliff,18_july,osage orange,11.3,
point_12,Floracliff,18_july,osage orange,12.5,
point_12,Floracliff,18_july,osage orange,15.7,
point_12,Floracliff,18_july,osage orange,13.9,
point_12,Floracliff,18_july,osage orange,20.5,
point_12,Floracliff,18_july,osage orange,15.9,
point_12,Floracliff,18_july,osage orange,20.1,
point_12,Floracliff,18_july,osage orange,22.4,
point_12,Floracliff,18_july,osage orange,14,
point_12,Floracliff,18_july,osage orange,18.1,
point_12,Floracliff,18_july,osage orange,11.7,
point_12,Floracliff,18_july,osage orange,20.6,
point_12,Floracliff,18_july,osage orange,18.6,
point_12,Floracliff,18_july,osage orange,32.2,
point_12,Floracliff,18_july,unidentifiable snag,12,
point_13,Floracliff,18_july,red cedar,12.5,
point_13,Floracliff,18_july,red cedar,12.5,
point_13,Floracliff,18_july,red cedar,17.4,
point_13,Floracliff,18_july,red cedar,12.5,
point_13,Floracliff,18_july,red cedar,20.2,
point_13,Floracliff,18_july,red cedar,15.2,
point_13,Floracliff,18_july,red cedar,15,
point_13,Floracliff,18_july,red cedar,12.1,
point_13,Floracliff,18_july,red cedar,11.7,
point_13,Floracliff,18_july,red cedar,12.3,
point_13,Floracliff,18_july,red cedar,16.3,
point_13,Floracliff,18_july,red cedar,24.2,
point_13,Floracliff,18_july,red cedar,20.5,
point_13,Floracliff,18_july,red cedar,17,
point_13,Floracliff,18_july,red cedar,11,
point_13,Floracliff,18_july,red cedar,15.6,
point_13,Floracliff,18_july,red cedar,18.5,
point_13,Floracliff,18_july,red cedar,14.9,
point_13,Floracliff,18_july,red cedar,10.8,
point_13,Floracliff,18_july,red cedar,18.1,
point_13,Floracliff,18_july,red cedar,12.7,
point_13,Floracliff,18_july,red cedar,20.5,
point_13,Floracliff,18_july,red cedar,17.5,
point_13,Floracliff,18_july,red cedar,16.7,
point_13,Floracliff,18_july,red cedar,14.7,
point_13,Floracliff,18_july,red cedar,11.2,
point_13,Floracliff,18_july,red cedar,44,
point_13,Floracliff,18_july,red cedar,11.4,
point_13,Floracliff,18_july,red cedar,21.2,
point_13,Floracliff,18_july,red cedar,25,
point_13,Floracliff,18_july,red cedar,17,
point_13,Floracliff,18_july,red cedar,13.7,
point_13,Floracliff,18_july,red cedar,16.6,
point_13,Floracliff,18_july,red cedar,12.2,
point_13,Floracliff,18_july,red cedar,13.2,
point_13,Floracliff,18_july,red cedar,15.4,
point_13,Floracliff,18_july,red cedar,10,
point_13,Floracliff,18_july,red cedar,17.5,
point_13,Floracliff,18_july,red cedar,16.8,
point_13,Floracliff,18_july,red cedar,19.3,
point_13,Floracliff,18_july,red cedar,23,
point_13,Floracliff,18_july,red cedar,10.1,
point_13,Floracliff,18_july,red cedar,20.4,
point_13,Floracliff,18_july,red cedar_snag,12.8,
point_13,Floracliff,18_july,red cedar_snag,12.5,
point_13,Floracliff,18_july,red cedar,11,
point_13,Floracliff,18_july,red cedar,20.4,
point_13,Floracliff,18_july,red cedar,20.4,
point_13,Floracliff,18_july,red cedar,35.5,
point_13,Floracliff,18_july,red cedar,13.9,
point_13,Floracliff,18_july,red cedar,11.1,
point_13,Floracliff,18_july,ulmus sp.,11.3,
