point_id,site,date,woody_plant_sp,DBH,%lich_0cmN,%lich_50cmN,%lich_100cmN,%lich_150cmN,%lich_0cmS,%lich_50cmS,%lich_100cmS,%lich_150cmS,%north,%south,%all,lichen1,lichen2,lichen3,lichen4,lichen5,lichen6,lichen7,NoGenera,Comments
point_90,Floracliff,2_july,boxelder,32.5,0,0,0,0.5,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_90,Floracliff,2_july,eastern hemlock,11.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_91,Floracliff,29_july,red cedar,17,3,0.5,15,15,0,0,0,0,8.375,0,4.1875,Myelochroa,,,,,,,1,
point_91,Floracliff,29_july,sugar maple,19.2,2,7,40,12,0,0,20,12,15.25,8,11.625,Punctelia,Myelochroa,Cladonia,,,,,3,
point_91,Floracliff,29_july,shellbark hickory,11.5,1,0,4,3,30,12,5,3,2,12.5,7.25,Parmotrema,Punctelia,Phaeophyscia,Myelochroa,,,,4,
point_91,Floracliff,29_july,ohio buckeye,15.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_91,Floracliff,29_july,red oak,11.7,0,2,3,1,0,0,0,0.5,1.5,0.125,0.8125,Phaeophyscia,Punctelia,,,,,,2,
point _92,Floracliff,8_july,sugar maple,13.9,3,15,10,15,0,8,8,15,10.75,7.75,9.25,Candelaria,Phaeophyscia,Punctelia,Physcia,Pyxine,Mylechroa,,6,
point _92,Floracliff,8_july,red cedar,25.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point _92,Floracliff,8_july,chinkapin oak_snag,30.8,0,0,0,0,0,0.5,0,0,0,0.125,0.0625,Phaeophyscia,,,,,,,1,
point _92,Floracliff,8_july,red oak,34,0,0,0.5,3,0,5,0,0,0.875,1.25,1.0625,Punctelia,,,,,,,1,
point _92,Floracliff,8_july,black maple,35.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_93,Floracliff,8_july,hackberry,54.5,0,0.5,1,3,0,0.5,1,1,1.125,0.625,0.875,Candelaria,Physcia,,,,,,2,
point_93,Floracliff,8_july,hackberry,29.7,0,0,0.5,0,0,0.5,1,1,0.125,0.625,0.375,Candelaria,Physcia,,,,,,2,
point_93,Floracliff,8_july,sugar maple,28.5,0,0,0.5,10,0,1,1,5,2.625,1.75,2.1875,Candelaria,Physcia,,,,,,2,
point_93,Floracliff,8_july,chinkapin oak_snag,15.5,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,Physcia,,,,,,,1,
point_93,Floracliff,8_july,black maple,31.9,0,0,5,5,0,0,0,0,2.5,0,1.25,Phaeophyscia,Pyxine,,,,,,2,
point_94,Floracliff,8_july,sugar maple,18,0,0.5,1,6,0,0.5,0,0.5,1.875,0.25,1.0625,Phaeophyscia,,,,,,,1,
point_94,Floracliff,8_july,chinkapin oak,28.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_94,Floracliff,8_july,shagbark hickory,50.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_94,Floracliff,8_july,red cedar,15.8,0,0,0,0,0,0,0,0.5,0,0.125,0.0625,Phaeophyscia,,,,,,,1,
point_94,Floracliff,8_july,white ash_snag,35.8,0,1,0,1,0,0,0,0,0.5,0,0.25,Phaeophyscia,,,,,,,1,
point_95,Floracliff,29_july,hackberry,49.5,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_95,Floracliff,29_july,sugar maple,36.1,0,0,0.5,2,0,0.5,2,1,0.625,0.875,0.75,Phaeophyscia,,,,,,,1,
point_95,Floracliff,29_july,american beech,19.3,0,0,0,0.5,0,0,0,0.5,0.125,0.125,0.125,Phaeophyscia,,,,,,,1,
point_95,Floracliff,29_july,white ash,11.5,0,0,0.5,0.5,0,0,0,0,0.25,0,0.125,,,,,,,,0,
point_95,Floracliff,29_july,boxelder,30.9,0,0,0,0,0,0.5,0.5,0.5,0,0.375,0.1875,Phaeophyscia,,,,,,,1,
